# x Q2 F2_free_p F3_free_p
1.258925411794166102e-02 1.258925411794168642e+06 3.139329646550638842e+00 8.421820579899234360e+01
1.258925411794166102e-02 1.584893192461114144e+06 3.139330163690318365e+00 8.421823609629896623e+01
1.258925411794166102e-02 1.995262314968882827e+06 3.139330574469106239e+00 8.421826016231680967e+01
1.258925411794166102e-02 2.511886431509582326e+06 3.139330900762385745e+00 8.421827927864165986e+01
1.258925411794166102e-02 3.162277660168379545e+06 3.139331159946405769e+00 8.421829446328298729e+01
1.258925411794166102e-02 3.981071705534977373e+06 3.139331365823624154e+00 8.421830652487520297e+01
1.258925411794166102e-02 5.011872336272724904e+06 3.139331529357734851e+00 8.421831610574025717e+01
1.258925411794166102e-02 6.309573444801942445e+06 3.139331659257508012e+00 8.421832371609302470e+01
1.258925411794166102e-02 7.943282347242821939e+06 3.139331762440578544e+00 8.421832976121201852e+01
1.258925411794166102e-02 1.000000000000000000e+07 3.139331844401808347e+00 8.421833456302108800e+01
1.258925411794166102e-02 1.258925411794166267e+07 3.139331909505931328e+00 8.421833837723394822e+01
1.258925411794166102e-02 1.584893192461117357e+07 3.139331961219975931e+00 8.421834140697096416e+01
1.258925411794166102e-02 1.995262314968882874e+07 3.139332002297903657e+00 8.421834381357692223e+01
1.258925411794166102e-02 2.511886431509582326e+07 3.139332034927261095e+00 8.421834572521190410e+01
1.258925411794166102e-02 3.162277660168379173e+07 3.139332060845681838e+00 8.421834724367762703e+01
1.258925411794166102e-02 3.981071705534969270e+07 3.139332081433417798e+00 8.421834844983791868e+01
1.258925411794166102e-02 5.011872336272735149e+07 3.139332097786835085e+00 8.421834940792504653e+01
1.258925411794166102e-02 6.309573444801943004e+07 3.137847586900441410e+00 8.421319257617285814e+01
1.258925411794166102e-02 7.943282347242821753e+07 3.139332121095127270e+00 8.421835077347284937e+01
1.258925411794166102e-02 1.000000000000000000e+08 3.139332129291252826e+00 8.421835125365400643e+01
1.258925411794166102e-02 1.258925411794166118e+08 3.139332135801666368e+00 8.421835163507533650e+01
1.258925411794166102e-02 1.584893192461117506e+08 3.139332140973071006e+00 8.421835193804915320e+01
1.258925411794166102e-02 1.995262314968882799e+08 3.139332145080864223e+00 8.421835217870977885e+01
1.258925411794166102e-02 2.511886431509582102e+08 3.139332148343801698e+00 8.421835236987332962e+01
1.258925411794166102e-02 3.162277660168379545e+08 3.139332150935642218e+00 8.421835252171983655e+01
1.258925411794166102e-02 3.981071705534985662e+08 3.139332152994416703e+00 8.421835264233587282e+01
1.258925411794166102e-02 5.011872336272735000e+08 3.139332154629757454e+00 8.421835273814464529e+01
1.258925411794166102e-02 6.309573444801943302e+08 3.139332155928756585e+00 8.421835281424824871e+01
1.258925411794166102e-02 7.943282347242821455e+08 3.139332156960587206e+00 8.421835287469941989e+01
1.258925411794166102e-02 1.000000000000000000e+09 3.139332157780200916e+00 8.421835292271748585e+01
1.258925411794166102e-02 1.258925411794171333e+09 3.139332158431242803e+00 8.421835296085966149e+01
1.258925411794166102e-02 1.584893192461117268e+09 3.139332158948382023e+00 8.421835299115703322e+01
1.258925411794166102e-02 1.995262314968882799e+09 3.139332159359161434e+00 8.421835301522310147e+01
1.258925411794166102e-02 2.511886431509582043e+09 3.139332159685454648e+00 8.421835303433947217e+01
1.258925411794166102e-02 3.162277660168379307e+09 3.139332159944638434e+00 8.421835304952411150e+01
1.258925411794166102e-02 3.981071705534985542e+09 3.139332160150516415e+00 8.421835306158574497e+01
1.258925411794166102e-02 5.011872336272735596e+09 3.139332160314051379e+00 8.421835307116658953e+01
1.258925411794166102e-02 6.309573444801942825e+09 3.139332160443951025e+00 8.421835307877697119e+01
1.258925411794166102e-02 7.943282347242821693e+09 3.139332160547135153e+00 8.421835308482209825e+01
1.258925411794166102e-02 1.000000000000000000e+10 3.139332160629094481e+00 8.421835308962391764e+01
1.584893192461117248e-02 1.000000000000000056e-01 2.918772738350366436e-01 2.762267405348662663e+00
1.584893192461117248e-02 1.258925411794167282e-01 3.381600430483983066e-01 3.371068802431516520e+00
1.584893192461117248e-02 1.584893192461113431e-01 3.878260329269319628e-01 4.014408272795436439e+00
1.584893192461117248e-02 1.995262314968879735e-01 4.432447666434483624e-01 4.709025905501447617e+00
1.584893192461117248e-02 2.511886431509580131e-01 5.267034191736249538e-01 6.149056172755431149e+00
1.584893192461117248e-02 3.162277660168379412e-01 5.937689375986237028e-01 7.145123707949518455e+00
1.584893192461117248e-02 3.981071705534973137e-01 6.609796185913175970e-01 8.110887186207579092e+00
1.584893192461117248e-02 5.011872336272723549e-01 7.256486665433312666e-01 8.981197178770647938e+00
1.584893192461117248e-02 6.309573444801933606e-01 7.872758827205452725e-01 9.765512245108237011e+00
1.584893192461117248e-02 7.943282347242814900e-01 8.455153600946663239e-01 1.048989133649970995e+01
1.584893192461117248e-02 1.000000000000000000e+00 9.202669121711715139e-01 1.164598232297803193e+01
1.584893192461117248e-02 1.258925411794167504e+00 9.968261796205268865e-01 1.294408880212026780e+01
1.584893192461117248e-02 1.584893192461114042e+00 1.072580754147409055e+00 1.435904622240628115e+01
1.584893192461117248e-02 1.995262314968879735e+00 1.150205265587431303e+00 1.592239689035399230e+01
1.584893192461117248e-02 2.511886431509581019e+00 1.223215784953128438e+00 1.754925514989484370e+01
1.584893192461117248e-02 3.162277660168379523e+00 1.295966827598556304e+00 1.923222761838667694e+01
1.584893192461117248e-02 3.981071705534973137e+00 1.364273995799566208e+00 2.100768732111837878e+01
1.584893192461117248e-02 5.011872336272724660e+00 1.431916781783460380e+00 2.272048047037554497e+01
1.584893192461117248e-02 6.309573444801933384e+00 1.493996100287251050e+00 2.450316379335533767e+01
1.584893192461117248e-02 7.943282347242817565e+00 1.551138753634318190e+00 2.617369904506285039e+01
1.584893192461117248e-02 1.000000000000000000e+01 1.610547511201210424e+00 2.784214467018810524e+01
1.584893192461117248e-02 1.258925411794167459e+01 1.666027687077697550e+00 2.943025457729121541e+01
1.584893192461117248e-02 1.584893192461114175e+01 1.714807815250807721e+00 3.092277640220856583e+01
1.584893192461117248e-02 1.995262314968880801e+01 1.764284526638730810e+00 3.237262234540465755e+01
1.584893192461117248e-02 2.511886431509581996e+01 1.807197787607019324e+00 3.368838845246690283e+01
1.584893192461117248e-02 3.162277660168379256e+01 1.846465028964582089e+00 3.488075862594750731e+01
1.584893192461117248e-02 3.981071705534973404e+01 1.890040672164731372e+00 3.615892527347597252e+01
1.584893192461117248e-02 5.011872336272725192e+01 1.930643419070957822e+00 3.734677560662031937e+01
1.584893192461117248e-02 6.309573444801936404e+01 1.965076169511424276e+00 3.837459727275998489e+01
1.584893192461117248e-02 7.943282347242821118e+01 2.001578519274264778e+00 3.942758519769227377e+01
1.584893192461117248e-02 1.000000000000000000e+02 2.032569945840426939e+00 4.034239920278067615e+01
1.584893192461117248e-02 1.258925411794167530e+02 2.066335459180512757e+00 4.130774897117564848e+01
1.584893192461117248e-02 1.584893192461114211e+02 2.097001158271321941e+00 4.219096745757241251e+01
1.584893192461117248e-02 1.995262314968880730e+02 2.122096343737520208e+00 4.295080455815853782e+01
1.584893192461117248e-02 2.511886431509582280e+02 2.149476945320583532e+00 4.373456187152439156e+01
1.584893192461117248e-02 3.162277660168379612e+02 2.179657236200565507e+00 4.457600123104904810e+01
1.584893192461117248e-02 3.981071705534973262e+02 2.207788182237212737e+00 4.535979976163889660e+01
1.584893192461117248e-02 5.011872336272724624e+02 2.233489873385921420e+00 4.608429583651551553e+01
1.584893192461117248e-02 6.309573444801936830e+02 2.256745583704216962e+00 4.675055015674035985e+01
1.584893192461117248e-02 7.943282347242821970e+02 2.282523021134690300e+00 4.746186985188477081e+01
1.584893192461117248e-02 1.000000000000000000e+03 2.302685142766910609e+00 4.805256267891291344e+01
1.584893192461117248e-02 1.258925411794168667e+03 2.321169224528955688e+00 4.859448510829154344e+01
1.584893192461117248e-02 1.584893192461114040e+03 2.345051663792894647e+00 4.925435976616865474e+01
1.584893192461117248e-02 1.995262314968878854e+03 2.368259525408834776e+00 4.989455225440231345e+01
1.584893192461117248e-02 2.511886431509582053e+03 2.390659906757365505e+00 5.051155785637441653e+01
1.584893192461117248e-02 3.162277660168379498e+03 2.407954658934497782e+00 5.101570808004303359e+01
1.584893192461117248e-02 3.981071705534977355e+03 2.428563260333770124e+00 5.158585528072337922e+01
1.584893192461117248e-02 5.011872336272725079e+03 2.447562534695244985e+00 5.211955856940841159e+01
1.584893192461117248e-02 6.309573444801942969e+03 2.464554745993668750e+00 5.260490298822174537e+01
1.584893192461117248e-02 7.943282347242821743e+03 2.484050972359212128e+00 5.313957984427135983e+01
1.584893192461117248e-02 1.000000000000000000e+04 2.498698546880835814e+00 5.356946314900390149e+01
1.584893192461117248e-02 1.258925411794168758e+04 2.511370665215493680e+00 5.394823062975070371e+01
1.584893192461117248e-02 1.584893192461114086e+04 2.528406542841326488e+00 5.442377810106710712e+01
1.584893192461117248e-02 1.995262314968882856e+04 2.546471219409989217e+00 5.492214851673422515e+01
1.584893192461117248e-02 2.511886431509582326e+04 2.560712237837440952e+00 5.533326033903817631e+01
1.584893192461117248e-02 3.162277660168379225e+04 2.574554328592989272e+00 5.573340353006892656e+01
1.584893192461117248e-02 3.981071705534977082e+04 2.591215936926576813e+00 5.619573400818917719e+01
1.584893192461117248e-02 5.011872336272725079e+04 2.607391478411983154e+00 5.664517047395732874e+01
1.584893192461117248e-02 6.309573444801942969e+04 2.622750621004274585e+00 5.707300063660535017e+01
1.584893192461117248e-02 7.943282347242820833e+04 2.637250091787027628e+00 5.748149856729556717e+01
1.584893192461117248e-02 1.000000000000000000e+05 2.647647144921849716e+00 5.779800982850269975e+01
1.584893192461117248e-02 1.258925411794168758e+05 2.657002147023912020e+00 5.808516483412088149e+01
1.584893192461117248e-02 1.584893192461114086e+05 2.670234302277188831e+00 5.845913275159963973e+01
1.584893192461117248e-02 1.995262314968883002e+05 2.684380946867409357e+00 5.885357435825866190e+01
1.584893192461117248e-02 2.511886431509582035e+05 2.695286020935768523e+00 5.917241586702161982e+01
1.584893192461117248e-02 3.162277660168379080e+05 2.705948775738014955e+00 5.948453083400359276e+01
1.584893192461117248e-02 3.981071705534977373e+05 2.719113467795475358e+00 5.985374193900156570e+01
1.584893192461117248e-02 5.011872336272724788e+05 2.731901824642447796e+00 6.021306486721120166e+01
1.584893192461117248e-02 6.309573444801942678e+05 2.744056308096332497e+00 6.055573874532198886e+01
1.584893192461117248e-02 7.943282347242821706e+05 2.755461366587035332e+00 6.088224037225474916e+01
1.584893192461117248e-02 1.000000000000000000e+06 2.763281657375113998e+00 6.113141345188879683e+01
1.584893192461117248e-02 1.258925411794168642e+06 2.763282211866887383e+00 6.113143922825428689e+01
1.584893192461117248e-02 1.584893192461114144e+06 2.763282652315548038e+00 6.113145970316167421e+01
1.584893192461117248e-02 1.995262314968882827e+06 2.763283002176473602e+00 6.113147596696653352e+01
1.584893192461117248e-02 2.511886431509582326e+06 2.763283280080957915e+00 6.113148888577087803e+01
1.584893192461117248e-02 3.162277660168379545e+06 2.763283500828383588e+00 6.113149914754510661e+01
1.584893192461117248e-02 3.981071705534977373e+06 2.763283676174328463e+00 6.113150729876411305e+01
1.584893192461117248e-02 5.011872336272724904e+06 2.763283815456579529e+00 6.113151377350870774e+01
1.584893192461117248e-02 6.309573444801942445e+06 2.763283926092418241e+00 6.113151891658193904e+01
1.584893192461117248e-02 7.943282347242821939e+06 2.763284013973593911e+00 6.113152300187074673e+01
1.584893192461117248e-02 1.000000000000000000e+07 2.763284083780099376e+00 6.113152624693130832e+01
1.584893192461117248e-02 1.258925411794166267e+07 2.763284139229380987e+00 6.113152882457472259e+01
1.584893192461117248e-02 1.584893192461117357e+07 2.763284183274310024e+00 6.113153087206973879e+01
1.584893192461117248e-02 1.995262314968882874e+07 2.763284218260444902e+00 6.113153249845299797e+01
1.584893192461117248e-02 2.511886431509582326e+07 2.763284246050920601e+00 6.113153379033515478e+01
1.584893192461117248e-02 3.162277660168379173e+07 2.763284268125677734e+00 6.113153481651365695e+01
1.584893192461117248e-02 3.981071705534969270e+07 2.763284285660284390e+00 6.113153563163623261e+01
1.584893192461117248e-02 5.011872336272735149e+07 2.763284299588515847e+00 6.113153627911115962e+01
1.584893192461117248e-02 6.309573444801943004e+07 2.763284310652102782e+00 6.113153679341872504e+01
1.584893192461117248e-02 7.943282347242821753e+07 2.763284319440223236e+00 6.113153720194777208e+01
1.584893192461117248e-02 1.000000000000000000e+08 2.763284326420874848e+00 6.113153752645393268e+01
1.584893192461117248e-02 1.258925411794166118e+08 2.763284331965805585e+00 6.113153778421833096e+01
1.584893192461117248e-02 1.584893192461117506e+08 2.763284336370298355e+00 6.113153798896789226e+01
1.584893192461117248e-02 1.995262314968882799e+08 2.763284339868912198e+00 6.113153815160625015e+01
1.584893192461117248e-02 2.511886431509582102e+08 2.763284342647960745e+00 6.113153828079448715e+01
1.584893192461117248e-02 3.162277660168379545e+08 2.763284344855437613e+00 6.113153838341239776e+01
1.584893192461117248e-02 3.981071705534985662e+08 2.763284346608897657e+00 6.113153846492463828e+01
1.584893192461117248e-02 5.011872336272735000e+08 2.763284348001719515e+00 6.113153852967209190e+01
1.584893192461117248e-02 6.309573444801943302e+08 2.763284349108078075e+00 6.113153858110285199e+01
1.584893192461117248e-02 7.943282347242821455e+08 2.763284349986890653e+00 6.113153862195577659e+01
1.584893192461117248e-02 1.000000000000000000e+09 2.763284350684956703e+00 6.113153865440641255e+01
1.584893192461117248e-02 1.258925411794171333e+09 2.763284351239448711e+00 6.113153868018283532e+01
1.584893192461117248e-02 1.584893192461117268e+09 2.763284351679899498e+00 6.113153870065777795e+01
1.584893192461117248e-02 1.995262314968882799e+09 2.763284352029761859e+00 6.113153871692165353e+01
1.584893192461117248e-02 2.511886431509582043e+09 2.763284352307664893e+00 6.113153872984048576e+01
1.584893192461117248e-02 3.162277660168379307e+09 2.763284352528412757e+00 6.113153874010227184e+01
1.584893192461117248e-02 3.981071705534985542e+09 2.763284352703758273e+00 6.113153874825349732e+01
1.584893192461117248e-02 5.011872336272735596e+09 2.763284352843040192e+00 6.113153875472820431e+01
1.584893192461117248e-02 6.309573444801942825e+09 2.763284352953677026e+00 6.113153875987129027e+01
1.584893192461117248e-02 7.943282347242821693e+09 2.763284353041556951e+00 6.113153876395657704e+01
1.584893192461117248e-02 1.000000000000000000e+10 2.763284353111362890e+00 6.113153876720162572e+01
1.995262314968882997e-02 1.000000000000000056e-01 3.004656421267170585e-01 2.570072942702170238e+00
1.995262314968882997e-02 1.258925411794167282e-01 3.455699165619445790e-01 3.142166896986096525e+00
1.995262314968882997e-02 1.584893192461113431e-01 3.953757160612954569e-01 3.769461517343130286e+00
1.995262314968882997e-02 1.995262314968879735e-01 4.483884800958695127e-01 4.419055084352781826e+00
1.995262314968882997e-02 2.511886431509580131e-01 5.045977461993705893e-01 5.078238382685136720e+00
1.995262314968882997e-02 3.162277660168379412e-01 5.939615443711760978e-01 6.534429298362137928e+00
1.995262314968882997e-02 3.981071705534973137e-01 6.601392337171814173e-01 7.435023328557525346e+00
1.995262314968882997e-02 5.011872336272723549e-01 7.225245691067311293e-01 8.228333782247302608e+00
1.995262314968882997e-02 6.309573444801933606e-01 7.818912253572074533e-01 8.941574564121221869e+00
1.995262314968882997e-02 7.943282347242814900e-01 8.386523913717086609e-01 9.611294110712307770e+00
1.995262314968882997e-02 1.000000000000000000e+00 9.091533182318614070e-01 1.059330389560520658e+01
1.995262314968882997e-02 1.258925411794167504e+00 9.798126684285419774e-01 1.163765869976786682e+01
1.995262314968882997e-02 1.584893192461114042e+00 1.049039849683462977e+00 1.273481999506801898e+01
1.995262314968882997e-02 1.995262314968879735e+00 1.118694560399436710e+00 1.390197418420081199e+01
1.995262314968882997e-02 2.511886431509581019e+00 1.185962656589319764e+00 1.514506242648771384e+01
1.995262314968882997e-02 3.162277660168379523e+00 1.248045138772472029e+00 1.639174798377116815e+01
1.995262314968882997e-02 3.981071705534973137e+00 1.311005034028088545e+00 1.770030007692688301e+01
1.995262314968882997e-02 5.011872336272724660e+00 1.368217328529941046e+00 1.895672505358756510e+01
1.995262314968882997e-02 6.309573444801933384e+00 1.424822076650921865e+00 2.024519943768181207e+01
1.995262314968882997e-02 7.943282347242817565e+00 1.476015281350377517e+00 2.145075621954206468e+01
1.995262314968882997e-02 1.000000000000000000e+01 1.526420949748031664e+00 2.267364679134719907e+01
1.995262314968882997e-02 1.258925411794167459e+01 1.572750825328881552e+00 2.381860457088234995e+01
1.995262314968882997e-02 1.584893192461114175e+01 1.615357108630469662e+00 2.485799365617869228e+01
1.995262314968882997e-02 1.995262314968880801e+01 1.654368854408881262e+00 2.582317074127406897e+01
1.995262314968882997e-02 2.511886431509581996e+01 1.693033338881538841e+00 2.679893005928963490e+01
1.995262314968882997e-02 3.162277660168379256e+01 1.727630082942527068e+00 2.765563359032740465e+01
1.995262314968882997e-02 3.981071705534973404e+01 1.761628515748669299e+00 2.850877171804589594e+01
1.995262314968882997e-02 5.011872336272725192e+01 1.792970232698555932e+00 2.929157834959461582e+01
1.995262314968882997e-02 6.309573444801936404e+01 1.823044065759394705e+00 3.003279638800229634e+01
1.995262314968882997e-02 7.943282347242821118e+01 1.850506338386206151e+00 3.070345194478498740e+01
1.995262314968882997e-02 1.000000000000000000e+02 1.877641727962112927e+00 3.136932238677495022e+01
1.995262314968882997e-02 1.258925411794167530e+02 1.902597543295741822e+00 3.197987483202756209e+01
1.995262314968882997e-02 1.584893192461114211e+02 1.927323185765709379e+00 3.258695577204243676e+01
1.995262314968882997e-02 1.995262314968880730e+02 1.950661389359341191e+00 3.315390826976565108e+01
1.995262314968882997e-02 2.511886431509582280e+02 1.972719814731879406e+00 3.368980799206558174e+01
1.995262314968882997e-02 3.162277660168379612e+02 1.994497522593489780e+00 3.421639549849230377e+01
1.995262314968882997e-02 3.981071705534973262e+02 2.014783895813942571e+00 3.470214950406894872e+01
1.995262314968882997e-02 5.011872336272724624e+02 2.034719804647841634e+00 3.517956796408690678e+01
1.995262314968882997e-02 6.309573444801936830e+02 2.053844722413687318e+00 3.563653735776310327e+01
1.995262314968882997e-02 7.943282347242821970e+02 2.071972525712785895e+00 3.607371194195971498e+01
1.995262314968882997e-02 1.000000000000000000e+03 2.089999189166196647e+00 3.650745223201824530e+01
1.995262314968882997e-02 1.258925411794168667e+03 2.106710131811246001e+00 3.690781740174706016e+01
1.995262314968882997e-02 1.584893192461114040e+03 2.123352885691727643e+00 3.730580631473780784e+01
1.995262314968882997e-02 1.995262314968878854e+03 2.139494581818202956e+00 3.769054435660446245e+01
1.995262314968882997e-02 2.511886431509582053e+03 2.154698478135196105e+00 3.805561659559108989e+01
1.995262314968882997e-02 3.162277660168379498e+03 2.169865523698350174e+00 3.841938726086989675e+01
1.995262314968882997e-02 3.981071705534977355e+03 2.184114564919985568e+00 3.876151257896290048e+01
1.995262314968882997e-02 5.011872336272725079e+03 2.198207368275121532e+00 3.910042618880596876e+01
1.995262314968882997e-02 6.309573444801942969e+03 2.211870217736704003e+00 3.942876092419452050e+01
1.995262314968882997e-02 7.943282347242821743e+03 2.224814995767100179e+00 3.974112838637067568e+01
1.995262314968882997e-02 1.000000000000000000e+04 2.237747142757473995e+00 4.005304324444300335e+01
1.995262314968882997e-02 1.258925411794168758e+04 2.249636302896409923e+00 4.034037984928158949e+01
1.995262314968882997e-02 1.584893192461114086e+04 2.261517366414195429e+00 4.062742527138749438e+01
1.995262314968882997e-02 1.995262314968882856e+04 2.273391963781670189e+00 4.091423785916076383e+01
1.995262314968882997e-02 2.511886431509582326e+04 2.284716164697204288e+00 4.118946599189647628e+01
1.995262314968882997e-02 3.162277660168379225e+04 2.295437805997177616e+00 4.145267256525458777e+01
1.995262314968882997e-02 3.981071705534977082e+04 2.306156068479801036e+00 4.171575671403081742e+01
1.995262314968882997e-02 5.011872336272725079e+04 2.316722226481734648e+00 4.197391682480967035e+01
1.995262314968882997e-02 6.309573444801942969e+04 2.326479856202928964e+00 4.221398925774620636e+01
1.995262314968882997e-02 7.943282347242820833e+04 2.336235695442795191e+00 4.245399633249703442e+01
1.995262314968882997e-02 1.000000000000000000e+05 2.345990106663637942e+00 4.269395123241277190e+01
1.995262314968882997e-02 1.258925411794168758e+05 2.354767209908275039e+00 4.291162659797459611e+01
1.995262314968882997e-02 1.584893192461114086e+05 2.363543402125974691e+00 4.312926860077022440e+01
1.995262314968882997e-02 1.995262314968883002e+05 2.372318868028383321e+00 4.334688398283688571e+01
1.995262314968882997e-02 2.511886431509582035e+05 2.380742241890126287e+00 4.355575898130379642e+01
1.995262314968882997e-02 3.162277660168379080e+05 2.388729143093800023e+00 4.375498636203984404e+01
1.995262314968882997e-02 3.981071705534977373e+05 2.396715668625184481e+00 4.395419991105577395e+01
1.995262314968882997e-02 5.011872336272724788e+05 2.404647205192177672e+00 4.415296771623493299e+01
1.995262314968882997e-02 6.309573444801942678e+05 2.411993741259936819e+00 4.434212727650895403e+01
1.995262314968882997e-02 7.943282347242821706e+05 2.419340081022872013e+00 4.453127957787733493e+01
1.995262314968882997e-02 1.000000000000000000e+06 2.426686264375367941e+00 4.472042609115823097e+01
1.995262314968882997e-02 1.258925411794168642e+06 2.426686756265914902e+00 4.472044439467958199e+01
1.995262314968882997e-02 1.584893192461114144e+06 2.426687146988637522e+00 4.472045893369242009e+01
1.995262314968882997e-02 1.995262314968882827e+06 2.426687457350834798e+00 4.472047048244653666e+01
1.995262314968882997e-02 2.511886431509582326e+06 2.426687703880358260e+00 4.472047965595152874e+01
1.995262314968882997e-02 3.162277660168379545e+06 2.426687899705764817e+00 4.472048694272788083e+01
1.995262314968882997e-02 3.981071705534977373e+06 2.426688055255441512e+00 4.472049273082153320e+01
1.995262314968882997e-02 5.011872336272724904e+06 2.426688178812957730e+00 4.472049732846862469e+01
1.995262314968882997e-02 6.309573444801942445e+06 2.426688276958194113e+00 4.472050098051010991e+01
1.995262314968882997e-02 7.943282347242821939e+06 2.426688354917731161e+00 4.472050388143009769e+01
1.995262314968882997e-02 1.000000000000000000e+07 2.426688416843198137e+00 4.472050618571302039e+01
1.995262314968882997e-02 1.258925411794166267e+07 2.426688466032346891e+00 4.472050801607010584e+01
1.995262314968882997e-02 1.584893192461117357e+07 2.426688505104677596e+00 4.472050946997451604e+01
1.995262314968882997e-02 1.995262314968882874e+07 2.426688536140936936e+00 4.472051062485195416e+01
1.995262314968882997e-02 2.511886431509582326e+07 2.426688560793912153e+00 4.472051154220366698e+01
1.995262314968882997e-02 3.162277660168379173e+07 2.426688580376467286e+00 4.472051227088210368e+01
1.995262314968882997e-02 3.981071705534969270e+07 2.426688595931445480e+00 4.472051284969197127e+01
1.995262314968882997e-02 5.011872336272735149e+07 2.426688608287202342e+00 4.472051330945700442e+01
1.995262314968882997e-02 6.309573444801943004e+07 2.426688618101730643e+00 4.472051367466132632e+01
1.995262314968882997e-02 7.943282347242821753e+07 2.426688625897685192e+00 4.472051396475342955e+01
1.995262314968882997e-02 1.000000000000000000e+08 2.426688632090234332e+00 4.472051419518180637e+01
1.995262314968882997e-02 1.258925411794166118e+08 2.426688637009150273e+00 4.472051437821762221e+01
1.995262314968882997e-02 1.584893192461117506e+08 2.426688640916383477e+00 4.472051452360806678e+01
1.995262314968882997e-02 1.995262314968882799e+08 2.426688644020010610e+00 4.472051463909582480e+01
1.995262314968882997e-02 2.511886431509582102e+08 2.426688646485307466e+00 4.472051473083099893e+01
1.995262314968882997e-02 3.162277660168379545e+08 2.426688648443564134e+00 4.472051480369884757e+01
1.995262314968882997e-02 3.981071705534985662e+08 2.426688649999061642e+00 4.472051486157982225e+01
1.995262314968882997e-02 5.011872336272735000e+08 2.426688651234636396e+00 4.472051490755632841e+01
1.995262314968882997e-02 6.309573444801943302e+08 2.426688652216090425e+00 4.472051494407681105e+01
1.995262314968882997e-02 7.943282347242821455e+08 2.426688652995684592e+00 4.472051497308601142e+01
1.995262314968882997e-02 1.000000000000000000e+09 2.426688653614940794e+00 4.472051499612885550e+01
1.995262314968882997e-02 1.258925411794171333e+09 2.426688654106832210e+00 4.472051501443242216e+01
1.995262314968882997e-02 1.584893192461117268e+09 2.426688654497555220e+00 4.472051502897146946e+01
1.995262314968882997e-02 1.995262314968882799e+09 2.426688654807917622e+00 4.472051504052023319e+01
1.995262314968882997e-02 2.511886431509582043e+09 2.426688655054448418e+00 4.472051504969376623e+01
1.995262314968882997e-02 3.162277660168379307e+09 2.426688655250273996e+00 4.472051505698055962e+01
1.995262314968882997e-02 3.981071705534985542e+09 2.426688655405823791e+00 4.472051506276864785e+01
1.995262314968882997e-02 5.011872336272735596e+09 2.426688655529381844e+00 4.472051506736629989e+01
1.995262314968882997e-02 6.309573444801942825e+09 2.426688655627525115e+00 4.472051507101831902e+01
1.995262314968882997e-02 7.943282347242821693e+09 2.426688655705485864e+00 4.472051507391925895e+01
1.995262314968882997e-02 1.000000000000000000e+10 2.426688655767411440e+00 4.472051507622354904e+01
2.511886431509582213e-02 1.000000000000000056e-01 3.088477472070673691e-01 2.362516037169307470e+00
2.511886431509582213e-02 1.258925411794167282e-01 3.544402700454225563e-01 2.907560017591980905e+00
2.511886431509582213e-02 1.584893192461113431e-01 4.045012665693094034e-01 3.509158719880912880e+00
2.511886431509582213e-02 1.995262314968879735e-01 4.555691235192056987e-01 4.123500856428775840e+00
2.511886431509582213e-02 2.511886431509580131e-01 5.112860709310194096e-01 4.765030317909091373e+00
2.511886431509582213e-02 3.162277660168379412e-01 5.666888811981629637e-01 5.368857521591186455e+00
2.511886431509582213e-02 3.981071705534973137e-01 6.576815924991996631e-01 6.752316013860378163e+00
2.511886431509582213e-02 5.011872336272723549e-01 7.210238406631980235e-01 7.537019482167020890e+00
2.511886431509582213e-02 6.309573444801933606e-01 7.795848571427926865e-01 8.219118879983080106e+00
2.511886431509582213e-02 7.943282347242814900e-01 8.332963035456049106e-01 8.806225905630578055e+00
2.511886431509582213e-02 1.000000000000000000e+00 8.979967395768490013e-01 9.608270476228094381e+00
2.511886431509582213e-02 1.258925411794167504e+00 9.622303404903734814e-01 1.042952666608494638e+01
2.511886431509582213e-02 1.584893192461114042e+00 1.025366821921444682e+00 1.129816097226952820e+01
2.511886431509582213e-02 1.995262314968879735e+00 1.087874419536288384e+00 1.220489581618826058e+01
2.511886431509582213e-02 2.511886431509581019e+00 1.147720025710892600e+00 1.314835872001840578e+01
2.511886431509582213e-02 3.162277660168379523e+00 1.204032558278404608e+00 1.409301549229118677e+01
2.511886431509582213e-02 3.981071705534973137e+00 1.259787690350286038e+00 1.507643506639574582e+01
2.511886431509582213e-02 5.011872336272724660e+00 1.310324652216659835e+00 1.603522845124914653e+01
2.511886431509582213e-02 6.309573444801933384e+00 1.359607670016325986e+00 1.695431068165617106e+01
2.511886431509582213e-02 7.943282347242817565e+00 1.402643979564859311e+00 1.781450467029162255e+01
2.511886431509582213e-02 1.000000000000000000e+01 1.446676809327787083e+00 1.868160845520896274e+01
2.511886431509582213e-02 1.258925411794167459e+01 1.486981825742262231e+00 1.947396841586297001e+01
2.511886431509582213e-02 1.584893192461114175e+01 1.522111507006482345e+00 2.023674065434355640e+01
2.511886431509582213e-02 1.995262314968880801e+01 1.553349598093744843e+00 2.091885777350610454e+01
2.511886431509582213e-02 2.511886431509581996e+01 1.587228320879238819e+00 2.160694412082489180e+01
2.511886431509582213e-02 3.162277660168379256e+01 1.613745991148319625e+00 2.219011636302844082e+01
2.511886431509582213e-02 3.981071705534973404e+01 1.643778311471052245e+00 2.279881714036733342e+01
2.511886431509582213e-02 5.011872336272725192e+01 1.671847306325729310e+00 2.336526775694714431e+01
2.511886431509582213e-02 6.309573444801936404e+01 1.693662252232235765e+00 2.384732734098014006e+01
