,x,Q2,y,x,Q2,y,x,Q2,y
579,0.25,2.8424214,0.042,0.275,3.5733297600000005,0.048,0.3,4.3854501599999995,0.054
580,0.3,3.4109056800000004,0.042,0.35,4.54787424,0.048,0.4,5.84726688,0.054
581,0.4,4.54787424,0.042,0.45,5.84726688,0.048,0.5,7.3090836,0.054
582,0.5,5.6848428,0.042,0.55,7.146659520000001,0.048,0.6,8.770900319999999,0.054
583,0.6,6.821811360000001,0.042,0.6499999999999999,8.446052159999999,0.048,0.7,10.23271704,0.054
584,0.0,0.0,0.054,0.015,0.251757324,0.062,0.03,0.5684842800000002,0.07
585,0.03,0.438545016,0.054,0.045,0.7552719720000001,0.062,0.06,1.1369685600000004,0.07
586,0.06,0.877090032,0.054,0.08,1.342705728,0.062,0.1,1.8949476000000003,0.07
587,0.1,1.46181672,0.054,0.125,2.0979777,0.062,0.15,2.8424214,0.07
588,0.15,2.1927250799999998,0.054,0.175,2.93716878,0.062,0.2,3.7898952000000006,0.07
589,0.2,2.92363344,0.054,0.225,3.77635986,0.062,0.25,4.737369,0.07
590,0.25,3.6545418,0.054,0.275,4.61555094,0.062,0.3,5.6848428,0.07
591,0.3,4.3854501599999995,0.054,0.35,5.87433756,0.062,0.4,7.579790400000001,0.07
592,0.4,5.84726688,0.054,0.45,7.55271972,0.062,0.5,9.474738,0.07
593,0.5,7.3090836,0.054,0.55,9.23110188,0.062,0.6,11.3696856,0.07
594,0.6,8.770900319999999,0.054,0.6499999999999999,10.909484039999999,0.062,0.7,13.264633200000002,0.07
595,0.0,0.0,0.07,0.015,0.326878461,0.0805,0.03,0.739029564,0.091
596,0.03,0.5684842800000002,0.07,0.045,0.980635383,0.0805,0.06,1.478059128,0.091
597,0.06,1.1369685600000004,0.07,0.08,1.743351792,0.0805,0.1,2.46343188,0.091
598,0.1,1.8949476000000003,0.07,0.125,2.723987175,0.0805,0.15,3.6951478200000003,0.091
599,0.15,2.8424214,0.07,0.175,3.813582045,0.0805,0.2,4.92686376,0.091
600,0.2,3.7898952000000006,0.07,0.225,4.9031769149999995,0.0805,0.25,6.1585797,0.091
601,0.25,4.737369,0.07,0.275,5.992771785000001,0.0805,0.3,7.390295640000001,0.091
602,0.3,5.6848428,0.07,0.35,7.62716409,0.0805,0.4,9.85372752,0.091
603,0.4,7.579790400000001,0.07,0.45,9.806353829999999,0.0805,0.5,12.3171594,0.091
604,0.5,9.474738,0.07,0.55,11.985543570000003,0.0805,0.6,14.780591280000001,0.091
605,0.6,11.3696856,0.07,0.6499999999999999,14.164733309999999,0.0805,0.7,17.24402316,0.091
606,0.0,0.0,0.091,0.015,0.42636321,0.105,0.03,0.966423276,0.119
607,0.03,0.739029564,0.091,0.045,1.27908963,0.105,0.06,1.932846552,0.119
608,0.06,1.478059128,0.091,0.08,2.27393712,0.105,0.1,3.22141092,0.119
609,0.1,2.46343188,0.091,0.125,3.55302675,0.105,0.15,4.83211638,0.119
610,0.15,3.6951478200000003,0.091,0.175,4.9742374499999995,0.105,0.2,6.44282184,0.119
611,0.2,4.92686376,0.091,0.225,6.39544815,0.105,0.25,8.053527299999999,0.119
612,0.25,6.1585797,0.091,0.275,7.816658850000001,0.105,0.3,9.66423276,0.119
613,0.3,7.390295640000001,0.091,0.35,9.948474899999999,0.105,0.4,12.88564368,0.119
614,0.4,9.85372752,0.091,0.45,12.7908963,0.105,0.5,16.107054599999998,0.119
615,0.5,12.3171594,0.091,0.55,15.633317700000003,0.105,0.6,19.32846552,0.119
616,0.6,14.780591280000001,0.091,0.6499999999999999,18.4757391,0.105,0.7,22.54987644,0.119
617,0.0,0.0,0.119,0.015,0.5542721730000001,0.1365,0.03,1.250665416,0.154
618,0.03,0.966423276,0.119,0.045,1.6628165190000002,0.1365,0.06,2.501330832,0.154
619,0.06,1.932846552,0.119,0.08,2.9561182560000003,0.1365,0.1,4.168884719999999,0.154
620,0.1,3.22141092,0.119,0.125,4.6189347750000005,0.1365,0.15,6.25332708,0.154
621,0.15,4.83211638,0.119,0.175,6.466508685000001,0.1365,0.2,8.337769439999999,0.154
622,0.2,6.44282184,0.119,0.225,8.314082595,0.1365,0.25,10.422211800000001,0.154
623,0.25,8.053527299999999,0.119,0.275,10.161656505000002,0.1365,0.3,12.50665416,0.154
624,0.3,9.66423276,0.119,0.35,12.933017370000002,0.1365,0.4,16.675538879999998,0.154
625,0.4,12.88564368,0.119,0.45,16.62816519,0.1365,0.5,20.844423600000002,0.154
626,0.5,16.107054599999998,0.119,0.55,20.323313010000003,0.1365,0.6,25.01330832,0.154
627,0.6,19.32846552,0.119,0.6499999999999999,24.01846083,0.1365,0.7,29.18219304,0.154
628,0.0,0.0,0.154,0.015,0.720756855,0.1775,0.03,1.632362004,0.201
629,0.03,1.250665416,0.154,0.045,2.162270565,0.1775,0.06,3.264724008,0.201
630,0.06,2.501330832,0.154,0.08,3.84403656,0.1775,0.1,5.4412066800000005,0.201
631,0.1,4.168884719999999,0.154,0.125,6.006307124999999,0.1775,0.15,8.16181002,0.201
632,0.15,6.25332708,0.154,0.175,8.408829975,0.1775,0.2,10.882413360000001,0.201
633,0.2,8.337769439999999,0.154,0.225,10.811352825,0.1775,0.25,13.603016700000001,0.201
634,0.25,10.422211800000001,0.154,0.275,13.213875675,0.1775,0.3,16.32362004,0.201
635,0.3,12.50665416,0.154,0.35,16.81765995,0.1775,0.4,21.764826720000002,0.201
636,0.4,16.675538879999998,0.154,0.45,21.62270565,0.1775,0.5,27.206033400000003,0.201
637,0.5,20.844423600000002,0.154,0.55,26.42775135,0.1775,0.6,32.64724008,0.201
638,0.6,25.01330832,0.154,0.6499999999999999,31.232797049999995,0.1775,0.7,38.088446760000004,0.201
639,0.0,0.0,0.201,0.015,0.9379990620000002,0.231,0.03,2.1196342440000002,0.261
640,0.03,1.632362004,0.201,0.045,2.8139971860000004,0.231,0.06,4.2392684880000004,0.261
641,0.06,3.264724008,0.201,0.08,5.002661664000001,0.231,0.1,7.06544748,0.261
642,0.1,5.4412066800000005,0.201,0.125,7.816658850000001,0.231,0.15,10.59817122,0.261
643,0.15,8.16181002,0.201,0.175,10.94332239,0.231,0.2,14.13089496,0.261
644,0.2,10.882413360000001,0.201,0.225,14.069985930000001,0.231,0.25,17.6636187,0.261
645,0.25,13.603016700000001,0.201,0.275,17.196649470000004,0.231,0.3,21.19634244,0.261
646,0.3,16.32362004,0.201,0.35,21.88664478,0.231,0.4,28.26178992,0.261
647,0.4,21.764826720000002,0.201,0.45,28.139971860000003,0.231,0.5,35.3272374,0.261
648,0.5,27.206033400000003,0.201,0.55,34.39329894000001,0.231,0.6,42.39268488,0.261
649,0.6,32.64724008,0.201,0.6499999999999999,40.64662602,0.231,0.7,49.45813236,0.261
650,0.0,0.0,0.261,0.015,1.2181806000000004,0.30000000000000004,0.03,2.753088156,0.339
651,0.03,2.1196342440000002,0.261,0.045,3.6545418000000005,0.30000000000000004,0.06,5.506176312,0.339
652,0.06,4.2392684880000004,0.261,0.08,6.496963200000001,0.30000000000000004,0.1,9.17696052,0.339
653,0.1,7.06544748,0.261,0.125,10.151505000000002,0.30000000000000004,0.15,13.76544078,0.339
654,0.15,10.59817122,0.261,0.175,14.212107000000003,0.30000000000000004,0.2,18.35392104,0.339
655,0.2,14.13089496,0.261,0.225,18.272709000000006,0.30000000000000004,0.25,22.9424013,0.339
656,0.25,17.6636187,0.261,0.275,22.333311000000005,0.30000000000000004,0.3,27.53088156,0.339
657,0.3,21.19634244,0.261,0.35,28.424214000000006,0.30000000000000004,0.4,36.70784208,0.339
658,0.4,28.26178992,0.261,0.45,36.54541800000001,0.30000000000000004,0.5,45.8848026,0.339
659,0.5,35.3272374,0.261,0.55,44.66662200000001,0.30000000000000004,0.6,55.06176312,0.339
660,0.6,42.39268488,0.261,0.6499999999999999,52.787826,0.30000000000000004,0.7,64.23872364,0.339
661,0.0,0.0,0.339,0.015,1.5836347800000001,0.39,0.03,3.581450964,0.441
662,0.03,2.753088156,0.339,0.045,4.75090434,0.39,0.06,7.162901928,0.441
663,0.06,5.506176312,0.339,0.08,8.44605216,0.39,0.1,11.938169880000002,0.441
664,0.1,9.17696052,0.339,0.125,13.1969565,0.39,0.15,17.907254820000002,0.441
665,0.15,13.76544078,0.339,0.175,18.4757391,0.39,0.2,23.876339760000004,0.441
666,0.2,18.35392104,0.339,0.225,23.7545217,0.39,0.25,29.8454247,0.441
667,0.25,22.9424013,0.339,0.275,29.033304300000005,0.39,0.3,35.814509640000004,0.441
668,0.3,27.53088156,0.339,0.35,36.9514782,0.39,0.4,47.75267952000001,0.441
669,0.4,36.70784208,0.339,0.45,47.5090434,0.39,0.5,59.6908494,0.441
670,0.5,45.8848026,0.339,0.55,58.06660860000001,0.39,0.6,71.62901928000001,0.441
671,0.6,55.06176312,0.339,0.6499999999999999,68.6241738,0.39,0.7,83.56718916000001,0.441
672,0.0,0.0,0.441,0.015,2.058725214,0.507,0.03,4.653449892,0.573
673,0.03,3.581450964,0.441,0.045,6.176175642,0.507,0.06,9.306899784,0.573
674,0.06,7.162901928,0.441,0.08,10.979867808000002,0.507,0.1,15.51149964,0.573
675,0.1,11.938169880000002,0.441,0.125,17.156043450000002,0.507,0.15,23.26724946,0.573
676,0.15,17.907254820000002,0.441,0.175,24.01846083,0.507,0.2,31.02299928,0.573
677,0.2,23.876339760000004,0.441,0.225,30.880878210000002,0.507,0.25,38.7787491,0.573
678,0.25,29.8454247,0.441,0.275,37.74329559,0.507,0.3,46.53449892,0.573
679,0.3,35.814509640000004,0.441,0.35,48.03692166,0.507,0.4,62.04599856,0.573
680,0.4,47.75267952000001,0.441,0.45,61.761756420000005,0.507,0.5,77.5574982,0.573
681,0.5,59.6908494,0.441,0.55,75.48659118,0.507,0.6,93.06899784,0.573
682,0.6,71.62901928000001,0.441,0.6499999999999999,89.21142594,0.507,0.7,108.58049747999999,0.573
683,0.0,0.0,0.573,0.015,2.675936718,0.659,0.03,6.05029698,0.745
684,0.03,4.653449892,0.573,0.045,8.027810154,0.659,0.06,12.10059396,0.745
685,0.06,9.306899784,0.573,0.08,14.271662496000001,0.659,0.1,20.1676566,0.745
686,0.1,15.51149964,0.573,0.125,22.299472650000002,0.659,0.15,30.2514849,0.745
687,0.15,23.26724946,0.573,0.175,31.219261710000005,0.659,0.2,40.3353132,0.745
688,0.2,31.02299928,0.573,0.225,40.139050770000004,0.659,0.25,50.4191415,0.745
689,0.25,38.7787491,0.573,0.275,49.058839830000004,0.659,0.3,60.5029698,0.745
690,0.3,46.53449892,0.573,0.35,62.43852342000001,0.659,0.4,80.6706264,0.745
691,0.4,62.04599856,0.573,0.45,80.27810154000001,0.659,0.5,100.838283,0.745
692,0.5,77.5574982,0.573,0.55,98.11767966000001,0.659,0.6,121.0059396,0.745
693,0.6,93.06899784,0.573,0.6499999999999999,115.95725777999999,0.659,0.7,141.1735962,0.745
694,0.0,0.0,0.745,0.015,3.479935914,0.857,0.03,7.869446676000001,0.969
695,0.03,6.05029698,0.745,0.045,10.439807742000001,0.857,0.06,15.738893352000002,0.969
696,0.06,12.10059396,0.745,0.08,18.559658208000002,0.857,0.1,26.23148892,0.969
697,0.1,20.1676566,0.745,0.125,28.99946595,0.857,0.15,39.34723338,0.969
698,0.15,30.2514849,0.745,0.175,40.59925233,0.857,0.2,52.46297784,0.969
699,0.2,40.3353132,0.745,0.225,52.19903871,0.857,0.25,65.5787223,0.969
700,0.25,50.4191415,0.745,0.275,63.79882509000001,0.857,0.3,78.69446676,0.969
701,0.3,60.5029698,0.745,0.35,81.19850466,0.857,0.4,104.92595568,0.969
702,0.4,80.6706264,0.745,0.45,104.39807742,0.857,0.5,131.1574446,0.969
703,0.5,100.838283,0.745,0.55,127.59765018000002,0.857,0.6,157.38893352,0.969
704,0.6,121.0059396,0.745,0.6499999999999999,150.79722293999998,0.857,0.7,183.62042244,0.969
