,x,Q2,y
373,0.045,4.410945,0.55
374,0.045,5.212935,0.65
375,0.045,6.014925,0.75
376,0.045,6.816914999999999,0.85
377,0.08,2.1386399999999997,0.15
378,0.08,3.5644,0.25
379,0.08,4.9901599999999995,0.35
380,0.08,6.41592,0.45
381,0.08,7.84168,0.55
382,0.08,9.26744,0.65
383,0.08,10.6932,0.75
384,0.08,12.11896,0.85
385,0.125,3.3416249999999996,0.15
386,0.125,5.569375,0.25
387,0.125,7.797124999999999,0.35
388,0.125,10.024875,0.45
389,0.125,12.252625,0.55
390,0.125,14.480375,0.65
391,0.125,16.708125,0.75
392,0.125,18.935874999999996,0.85
393,0.175,4.678274999999999,0.15
394,0.175,7.797124999999999,0.25
395,0.175,10.915974999999998,0.35
396,0.175,14.034825,0.45
397,0.175,17.153675,0.55
398,0.175,20.272525,0.65
399,0.175,23.391374999999996,0.75
400,0.175,26.510225,0.85
401,0.225,6.014925,0.15
402,0.225,10.024875,0.25
403,0.225,14.034824999999998,0.35
404,0.225,18.044775,0.45
405,0.225,22.054725,0.55
406,0.225,26.064674999999998,0.65
407,0.225,30.074625,0.75
408,0.225,34.084574999999994,0.85
409,0.275,7.3515749999999995,0.15
410,0.275,12.252625,0.25
411,0.275,17.153675,0.35
412,0.275,22.054725,0.45
413,0.275,26.955775000000003,0.55
414,0.275,31.856825000000004,0.65
415,0.275,36.757875,0.75
416,0.35,9.356549999999999,0.15
417,0.35,15.594249999999999,0.25
418,0.35,21.831949999999996,0.35
419,0.35,28.06965,0.45
420,0.35,34.30735,0.55
421,0.35,40.54505,0.65
422,0.35,46.78274999999999,0.75
423,0.45,12.02985,0.15
424,0.45,20.04975,0.25
425,0.45,28.069649999999996,0.35
426,0.45,36.08955,0.45
427,0.45,44.10945,0.55
428,0.45,52.129349999999995,0.65
429,0.45,60.14925,0.75
430,0.55,14.703149999999999,0.15
431,0.55,24.50525,0.25
432,0.55,34.30735,0.35
433,0.55,44.10945,0.45
434,0.55,53.911550000000005,0.55
435,0.65,17.37645,0.15
436,0.65,28.96075,0.25
437,0.65,40.54505,0.35
438,0.65,52.12935,0.45
439,0.65,63.71365000000001,0.55
440,0.75,20.04975,0.15
441,0.75,33.41625,0.25
442,0.75,46.78275,0.35
443,0.75,60.14925,0.45
444,0.75,73.51575,0.55
445,0.015,0.46431,0.15
446,0.015,0.7738499999999999,0.25
447,0.015,1.0833899999999999,0.35
448,0.015,1.3929299999999998,0.45
449,0.015,1.7024700000000001,0.55
450,0.015,2.0120099999999996,0.65
451,0.015,2.32155,0.75
452,0.015,2.63109,0.85
453,0.045,1.3929299999999998,0.15
454,0.045,2.32155,0.25
455,0.045,3.25017,0.35
456,0.045,4.17879,0.45
457,0.045,5.10741,0.55
458,0.045,6.03603,0.65
459,0.045,6.96465,0.75
460,0.045,7.8932699999999985,0.85
461,0.08,2.47632,0.15
462,0.08,4.1272,0.25
463,0.08,5.778079999999999,0.35
464,0.08,7.42896,0.45
465,0.08,9.07984,0.55
466,0.08,10.73072,0.65
467,0.08,12.381599999999999,0.75
468,0.08,14.032479999999998,0.85
469,0.125,3.8692499999999996,0.15
470,0.125,6.4487499999999995,0.25
471,0.125,9.02825,0.35
472,0.125,11.60775,0.45
473,0.125,14.18725,0.55
474,0.125,16.766750000000002,0.65
475,0.125,19.34625,0.75
476,0.125,21.925749999999997,0.85
477,0.175,5.41695,0.15
478,0.175,9.02825,0.25
479,0.175,12.639549999999998,0.35
480,0.175,16.25085,0.45
481,0.175,19.86215,0.55
482,0.175,23.47345,0.65
483,0.175,27.084749999999996,0.75
484,0.175,30.69605,0.85
485,0.225,6.96465,0.15
486,0.225,11.60775,0.25
487,0.225,16.250849999999996,0.35
488,0.225,20.89395,0.45
489,0.225,25.53705,0.55
490,0.225,30.180149999999998,0.65
491,0.225,34.82325,0.75
492,0.225,39.46635,0.85
493,0.275,8.51235,0.15
494,0.275,14.18725,0.25
495,0.275,19.86215,0.35
496,0.275,25.537050000000004,0.45
497,0.275,31.21195,0.55
498,0.275,36.88685,0.65
499,0.275,42.56175,0.75
500,0.35,10.8339,0.15
501,0.35,18.0565,0.25
502,0.35,25.279099999999996,0.35
503,0.35,32.5017,0.45
504,0.35,39.7243,0.55
505,0.35,46.9469,0.65
506,0.35,54.16949999999999,0.75
507,0.45,13.9293,0.15
508,0.45,23.2155,0.25
509,0.45,32.50169999999999,0.35
510,0.45,41.7879,0.45
511,0.45,51.0741,0.55
512,0.45,60.360299999999995,0.65
513,0.45,69.6465,0.75
514,0.55,17.0247,0.15
515,0.55,28.3745,0.25
516,0.55,39.7243,0.35
517,0.55,51.07410000000001,0.45
518,0.55,62.4239,0.55
519,0.55,73.7737,0.65
520,0.65,20.120099999999997,0.15
521,0.65,33.533500000000004,0.25
522,0.65,46.9469,0.35
523,0.65,60.3603,0.45
524,0.65,73.7737,0.55
525,0.65,87.1871,0.65
526,0.75,23.2155,0.15
527,0.75,38.6925,0.25
528,0.75,54.1695,0.35
529,0.75,69.6465,0.45
530,0.75,85.1235,0.55
531,0.75,100.60050000000001,0.65
532,0.015,0.27436499999999997,0.075
533,0.015,0.5487299999999999,0.15
534,0.015,0.91455,0.25
535,0.015,1.2803699999999998,0.35
536,0.015,1.6461899999999998,0.45
537,0.015,2.01201,0.55
538,0.015,2.37783,0.65
539,0.015,2.7436499999999997,0.75
540,0.015,3.10947,0.85
541,0.045,0.8230949999999999,0.075
542,0.045,1.6461899999999998,0.15
543,0.045,2.7436499999999997,0.25
544,0.045,3.8411099999999996,0.35
545,0.045,4.93857,0.45
546,0.045,6.03603,0.55
547,0.045,7.13349,0.65
548,0.045,8.23095,0.75
549,0.045,9.328409999999998,0.85
550,0.08,1.46328,0.075
551,0.08,2.92656,0.15
552,0.08,4.877599999999999,0.25
553,0.08,6.828639999999999,0.35
554,0.08,8.779679999999999,0.45
555,0.08,10.730720000000002,0.55
556,0.08,12.68176,0.65
557,0.08,14.6328,0.75
558,0.08,16.58384,0.85
559,0.125,2.286375,0.075
560,0.125,4.57275,0.15
561,0.125,7.62125,0.25
562,0.125,10.669749999999999,0.35
563,0.125,13.71825,0.45
564,0.125,16.766750000000002,0.55
565,0.125,19.81525,0.65
566,0.125,22.86375,0.75
567,0.125,25.912249999999997,0.85
568,0.175,3.200925,0.075
569,0.175,6.40185,0.15
570,0.175,10.669749999999999,0.25
571,0.175,14.937649999999998,0.35
572,0.175,19.205550000000002,0.45
573,0.175,23.47345,0.55
574,0.175,27.74135,0.65
575,0.175,32.009249999999994,0.75
576,0.175,36.27715,0.85
577,0.225,4.115475,0.075
578,0.225,8.23095,0.15
579,0.225,13.71825,0.25
580,0.225,19.20555,0.35
581,0.225,24.69285,0.45
582,0.225,30.18015,0.55
583,0.225,35.667449999999995,0.65
584,0.225,41.15475,0.75
585,0.225,46.64205,0.85
586,0.275,5.030024999999999,0.075
587,0.275,10.060049999999999,0.15
588,0.275,16.766750000000002,0.25
589,0.275,23.47345,0.35
590,0.275,30.180150000000005,0.45
591,0.275,36.88685,0.55
592,0.275,43.59355000000001,0.65
593,0.275,50.300250000000005,0.75
594,0.35,6.40185,0.075
595,0.35,12.8037,0.15
596,0.35,21.339499999999997,0.25
597,0.35,29.875299999999996,0.35
598,0.35,38.411100000000005,0.45
599,0.35,46.9469,0.55
600,0.35,55.4827,0.65
601,0.35,64.01849999999999,0.75
602,0.45,8.23095,0.075
603,0.45,16.4619,0.15
604,0.45,27.4365,0.25
605,0.45,38.4111,0.35
606,0.45,49.3857,0.45
607,0.45,60.3603,0.55
608,0.45,71.33489999999999,0.65
609,0.45,82.3095,0.75
610,0.55,10.060049999999999,0.075
611,0.55,20.120099999999997,0.15
612,0.55,33.533500000000004,0.25
613,0.55,46.9469,0.35
614,0.55,60.36030000000001,0.45
615,0.55,73.7737,0.55
616,0.65,11.889149999999999,0.075
617,0.65,23.778299999999998,0.15
618,0.65,39.6305,0.25
619,0.65,55.4827,0.35
620,0.65,71.3349,0.45
621,0.65,87.18710000000002,0.55
622,0.75,13.71825,0.075
623,0.75,27.4365,0.15
624,0.75,45.7275,0.25
625,0.75,64.0185,0.35
626,0.75,82.3095,0.45
627,0.75,100.60050000000001,0.55
628,0.015,0.316575,0.075
629,0.015,0.63315,0.15
630,0.015,1.05525,0.25
631,0.015,1.4773499999999997,0.35
632,0.015,1.8994499999999999,0.45
633,0.015,2.3215500000000002,0.55
634,0.015,2.7436499999999997,0.65
635,0.015,3.1657499999999996,0.75
636,0.015,3.58785,0.85
637,0.045,0.9497249999999999,0.075
638,0.045,1.8994499999999999,0.15
639,0.045,3.1657499999999996,0.25
640,0.045,4.432049999999999,0.35
641,0.045,5.6983500000000005,0.45
642,0.045,6.96465,0.55
643,0.045,8.23095,0.65
644,0.045,9.49725,0.75
645,0.045,10.763549999999999,0.85
646,0.08,1.6884,0.075
647,0.08,3.3768,0.15
648,0.08,5.628,0.25
649,0.08,7.879199999999999,0.35
650,0.08,10.1304,0.45
651,0.08,12.3816,0.55
652,0.08,14.6328,0.65
653,0.08,16.884,0.75
654,0.08,19.135199999999998,0.85
655,0.125,2.638125,0.075
656,0.125,5.27625,0.15
657,0.125,8.79375,0.25
658,0.125,12.31125,0.35
659,0.125,15.82875,0.45
660,0.125,19.34625,0.55
661,0.125,22.86375,0.65
662,0.125,26.38125,0.75
663,0.125,29.898749999999996,0.85
664,0.175,3.6933749999999996,0.075
665,0.175,7.386749999999999,0.15
666,0.175,12.31125,0.25
667,0.175,17.235749999999996,0.35
668,0.175,22.16025,0.45
669,0.175,27.08475,0.55
670,0.175,32.00925,0.65
671,0.175,36.933749999999996,0.75
672,0.175,41.85825,0.85
673,0.225,4.748625,0.075
674,0.225,9.49725,0.15
675,0.225,15.82875,0.25
676,0.225,22.160249999999998,0.35
677,0.225,28.49175,0.45
678,0.225,34.82325,0.55
679,0.225,41.15474999999999,0.65
680,0.225,47.48625,0.75
681,0.225,53.81775,0.85
682,0.275,5.803875,0.075
683,0.275,11.60775,0.15
684,0.275,19.34625,0.25
685,0.275,27.08475,0.35
686,0.275,34.82325,0.45
687,0.275,42.56175,0.55
688,0.275,50.300250000000005,0.65
689,0.275,58.03875,0.75
690,0.35,7.386749999999999,0.075
691,0.35,14.773499999999999,0.15
692,0.35,24.6225,0.25
693,0.35,34.47149999999999,0.35
694,0.35,44.3205,0.45
695,0.35,54.1695,0.55
696,0.35,64.0185,0.65
697,0.35,73.86749999999999,0.75
698,0.45,9.49725,0.075
699,0.45,18.9945,0.15
700,0.45,31.6575,0.25
701,0.45,44.320499999999996,0.35
702,0.45,56.9835,0.45
703,0.45,69.6465,0.55
704,0.45,82.30949999999999,0.65
705,0.45,94.9725,0.75
706,0.55,11.60775,0.075
707,0.55,23.2155,0.15
708,0.55,38.6925,0.25
709,0.55,54.1695,0.35
710,0.55,69.6465,0.45
711,0.65,13.71825,0.075
712,0.65,27.4365,0.15
713,0.65,45.7275,0.25
714,0.65,64.0185,0.35
715,0.65,82.30950000000001,0.45
716,0.75,15.82875,0.075
717,0.75,31.6575,0.15
718,0.75,52.7625,0.25
719,0.75,73.8675,0.35
720,0.75,94.9725,0.45
721,0.015,0.358785,0.075
722,0.015,0.71757,0.15
723,0.015,1.1959499999999998,0.25
724,0.015,1.6743299999999997,0.35
725,0.015,2.15271,0.45
726,0.015,2.6310900000000004,0.55
727,0.015,3.1094699999999995,0.65
728,0.015,3.58785,0.75
729,0.015,4.06623,0.85
730,0.045,1.076355,0.075
731,0.045,2.15271,0.15
732,0.045,3.58785,0.25
733,0.045,5.022989999999999,0.35
734,0.045,6.458130000000001,0.45
735,0.045,7.89327,0.55
736,0.045,9.32841,0.65
737,0.045,10.763549999999999,0.75
738,0.045,12.198689999999997,0.85
739,0.08,1.9135199999999997,0.075
740,0.08,3.8270399999999993,0.15
741,0.08,6.378399999999999,0.25
742,0.08,8.929759999999998,0.35
743,0.08,11.48112,0.45
744,0.08,14.032480000000001,0.55
745,0.08,16.58384,0.65
746,0.08,19.135199999999998,0.75
747,0.08,21.686559999999997,0.85
748,0.125,2.9898749999999996,0.075
749,0.125,5.979749999999999,0.15
750,0.125,9.966249999999999,0.25
751,0.125,13.95275,0.35
752,0.125,17.939249999999998,0.45
753,0.125,21.92575,0.55
754,0.125,25.91225,0.65
755,0.125,29.89875,0.75
756,0.125,33.88525,0.85
757,0.175,4.1858249999999995,0.075
758,0.175,8.371649999999999,0.15
759,0.175,13.95275,0.25
760,0.175,19.533849999999997,0.35
761,0.175,25.11495,0.45
762,0.175,30.69605,0.55
763,0.175,36.27715,0.65
764,0.175,41.85825,0.75
765,0.175,47.43935,0.85
766,0.225,5.381774999999999,0.075
767,0.225,10.763549999999999,0.15
768,0.225,17.939249999999998,0.25
769,0.225,25.114949999999997,0.35
770,0.225,32.29065,0.45
771,0.225,39.46635,0.55
772,0.225,46.64205,0.65
773,0.225,53.81775,0.75
774,0.225,60.993449999999996,0.85
775,0.275,6.577725,0.075
776,0.275,13.15545,0.15
777,0.275,21.92575,0.25
778,0.275,30.69605,0.35
779,0.275,39.466350000000006,0.45
780,0.275,48.236650000000004,0.55
781,0.275,57.00695000000001,0.65
782,0.275,65.77725000000001,0.75
783,0.275,74.54755,0.85
784,0.35,8.371649999999999,0.075
785,0.35,16.743299999999998,0.15
786,0.35,27.9055,0.25
787,0.35,39.067699999999995,0.35
788,0.35,50.2299,0.45
789,0.35,61.3921,0.55
790,0.35,72.5543,0.65
791,0.35,83.7165,0.75
792,0.35,94.8787,0.85
793,0.45,10.763549999999999,0.075
794,0.45,21.527099999999997,0.15
795,0.45,35.878499999999995,0.25
796,0.45,50.229899999999994,0.35
797,0.45,64.5813,0.45
798,0.45,78.9327,0.55
799,0.45,93.2841,0.65
800,0.45,107.6355,0.75
801,0.45,121.98689999999999,0.85
802,0.55,13.15545,0.075
803,0.55,26.3109,0.15
804,0.55,43.8515,0.25
805,0.55,61.3921,0.35
806,0.55,78.93270000000001,0.45
807,0.55,96.47330000000001,0.55
808,0.65,15.54735,0.075
809,0.65,31.0947,0.15
810,0.65,51.8245,0.25
811,0.65,72.5543,0.35
812,0.65,93.28410000000001,0.45
813,0.65,114.01390000000002,0.55
814,0.75,17.939249999999998,0.075
815,0.75,35.878499999999995,0.15
816,0.75,59.7975,0.25
817,0.75,83.7165,0.35
818,0.75,107.6355,0.45
819,0.75,131.55450000000002,0.55
820,0.015,0.400995,0.075
821,0.015,0.80199,0.15
822,0.015,1.33665,0.25
823,0.015,1.8713099999999996,0.35
824,0.015,2.40597,0.45
825,0.015,2.94063,0.55
826,0.015,3.4752899999999998,0.65
827,0.015,4.00995,0.75
828,0.015,4.54461,0.85
829,0.015,4.999071000000001,0.935
830,0.045,1.202985,0.075
831,0.045,2.40597,0.15
832,0.045,4.00995,0.25
833,0.045,5.613929999999999,0.35
834,0.045,7.217910000000001,0.45
835,0.045,8.82189,0.55
836,0.045,10.42587,0.65
837,0.045,12.02985,0.75
838,0.045,13.633829999999998,0.85
839,0.045,14.997212999999999,0.935
840,0.08,2.1386399999999997,0.075
841,0.08,4.277279999999999,0.15
842,0.08,7.1288,0.25
843,0.08,9.980319999999999,0.35
844,0.08,12.83184,0.45
845,0.08,15.68336,0.55
846,0.08,18.53488,0.65
847,0.08,21.3864,0.75
848,0.08,24.23792,0.85
849,0.08,26.661712,0.935
850,0.125,3.3416249999999996,0.075
851,0.125,6.683249999999999,0.15
852,0.125,11.13875,0.25
853,0.125,15.594249999999999,0.35
854,0.125,20.04975,0.45
855,0.125,24.50525,0.55
856,0.125,28.96075,0.65
857,0.125,33.41625,0.75
858,0.125,37.87174999999999,0.85
859,0.175,4.678274999999999,0.075
