,x,Q2,y
373,0.08,4.9901599999999995,0.35
374,0.08,6.41592,0.45
375,0.08,7.84168,0.55
376,0.08,9.26744,0.65
377,0.08,10.6932,0.75
378,0.08,12.11896,0.85
379,0.125,3.3416249999999996,0.15
380,0.125,5.569375,0.25
381,0.125,7.797124999999999,0.35
382,0.125,10.024875,0.45
383,0.125,12.252625,0.55
384,0.125,14.480375,0.65
385,0.125,16.708125,0.75
386,0.125,18.935874999999996,0.85
387,0.175,4.678274999999999,0.15
388,0.175,7.797124999999999,0.25
389,0.175,10.915974999999998,0.35
390,0.175,14.034825,0.45
391,0.175,17.153675,0.55
392,0.175,20.272525,0.65
393,0.175,23.391374999999996,0.75
394,0.175,26.510225,0.85
395,0.225,6.014925,0.15
396,0.225,10.024875,0.25
397,0.225,14.034824999999998,0.35
398,0.225,18.044775,0.45
399,0.225,22.054725,0.55
400,0.225,26.064674999999998,0.65
401,0.225,30.074625,0.75
402,0.225,34.084574999999994,0.85
403,0.275,7.3515749999999995,0.15
404,0.275,12.252625,0.25
405,0.275,17.153675,0.35
406,0.275,22.054725,0.45
407,0.275,26.955775000000003,0.55
408,0.275,31.856825000000004,0.65
409,0.275,36.757875,0.75
410,0.35,9.356549999999999,0.15
411,0.35,15.594249999999999,0.25
412,0.35,21.831949999999996,0.35
413,0.35,28.06965,0.45
414,0.35,34.30735,0.55
415,0.35,40.54505,0.65
416,0.35,46.78274999999999,0.75
417,0.45,12.02985,0.15
418,0.45,20.04975,0.25
419,0.45,28.069649999999996,0.35
420,0.45,36.08955,0.45
421,0.45,44.10945,0.55
422,0.45,52.129349999999995,0.65
423,0.45,60.14925,0.75
424,0.55,14.703149999999999,0.15
425,0.55,24.50525,0.25
426,0.55,34.30735,0.35
427,0.55,44.10945,0.45
428,0.55,53.911550000000005,0.55
429,0.65,17.37645,0.15
430,0.65,28.96075,0.25
431,0.65,40.54505,0.35
432,0.65,52.12935,0.45
433,0.65,63.71365000000001,0.55
434,0.75,20.04975,0.15
435,0.75,33.41625,0.25
436,0.75,46.78275,0.35
437,0.75,60.14925,0.45
438,0.75,73.51575,0.55
439,0.015,0.46431,0.15
440,0.015,0.7738499999999999,0.25
441,0.015,1.0833899999999999,0.35
442,0.015,1.3929299999999998,0.45
443,0.015,1.7024700000000001,0.55
444,0.015,2.0120099999999996,0.65
445,0.015,2.32155,0.75
446,0.015,2.63109,0.85
447,0.045,1.3929299999999998,0.15
448,0.045,2.32155,0.25
449,0.045,3.25017,0.35
450,0.045,4.17879,0.45
451,0.045,5.10741,0.55
452,0.045,6.03603,0.65
453,0.045,6.96465,0.75
454,0.045,7.8932699999999985,0.85
455,0.08,2.47632,0.15
456,0.08,4.1272,0.25
457,0.08,5.778079999999999,0.35
458,0.08,7.42896,0.45
459,0.08,9.07984,0.55
460,0.08,10.73072,0.65
461,0.08,12.381599999999999,0.75
462,0.08,14.032479999999998,0.85
463,0.125,3.8692499999999996,0.15
464,0.125,6.4487499999999995,0.25
465,0.125,9.02825,0.35
466,0.125,11.60775,0.45
467,0.125,14.18725,0.55
468,0.125,16.766750000000002,0.65
469,0.125,19.34625,0.75
470,0.125,21.925749999999997,0.85
471,0.175,5.41695,0.15
472,0.175,9.02825,0.25
473,0.175,12.639549999999998,0.35
474,0.175,16.25085,0.45
475,0.175,19.86215,0.55
476,0.175,23.47345,0.65
477,0.175,27.084749999999996,0.75
478,0.175,30.69605,0.85
479,0.225,6.96465,0.15
480,0.225,11.60775,0.25
481,0.225,16.250849999999996,0.35
482,0.225,20.89395,0.45
483,0.225,25.53705,0.55
484,0.225,30.180149999999998,0.65
485,0.225,34.82325,0.75
486,0.225,39.46635,0.85
487,0.275,8.51235,0.15
488,0.275,14.18725,0.25
489,0.275,19.86215,0.35
490,0.275,25.537050000000004,0.45
491,0.275,31.21195,0.55
492,0.275,36.88685,0.65
493,0.275,42.56175,0.75
494,0.35,10.8339,0.15
495,0.35,18.0565,0.25
496,0.35,25.279099999999996,0.35
497,0.35,32.5017,0.45
498,0.35,39.7243,0.55
499,0.35,46.9469,0.65
500,0.35,54.16949999999999,0.75
501,0.45,13.9293,0.15
502,0.45,23.2155,0.25
503,0.45,32.50169999999999,0.35
504,0.45,41.7879,0.45
505,0.45,51.0741,0.55
506,0.45,60.360299999999995,0.65
507,0.45,69.6465,0.75
508,0.55,8.51235,0.075
509,0.55,17.0247,0.15
510,0.55,28.3745,0.25
511,0.55,39.7243,0.35
512,0.55,51.07410000000001,0.45
513,0.55,62.4239,0.55
514,0.55,73.7737,0.65
515,0.65,10.060049999999999,0.075
516,0.65,20.120099999999997,0.15
517,0.65,33.533500000000004,0.25
518,0.65,46.9469,0.35
519,0.65,60.3603,0.45
520,0.65,73.7737,0.55
521,0.65,87.1871,0.65
522,0.75,11.60775,0.075
523,0.75,23.2155,0.15
524,0.75,38.6925,0.25
525,0.75,54.1695,0.35
526,0.75,69.6465,0.45
527,0.75,85.1235,0.55
528,0.75,100.60050000000001,0.65
529,0.015,0.27436499999999997,0.075
530,0.015,0.5487299999999999,0.15
531,0.015,0.91455,0.25
532,0.015,1.2803699999999998,0.35
533,0.015,1.6461899999999998,0.45
534,0.015,2.01201,0.55
535,0.015,2.37783,0.65
536,0.015,2.7436499999999997,0.75
537,0.015,3.10947,0.85
538,0.045,0.8230949999999999,0.075
539,0.045,1.6461899999999998,0.15
540,0.045,2.7436499999999997,0.25
541,0.045,3.8411099999999996,0.35
542,0.045,4.93857,0.45
543,0.045,6.03603,0.55
544,0.045,7.13349,0.65
545,0.045,8.23095,0.75
546,0.045,9.328409999999998,0.85
547,0.08,1.46328,0.075
548,0.08,2.92656,0.15
549,0.08,4.877599999999999,0.25
550,0.08,6.828639999999999,0.35
551,0.08,8.779679999999999,0.45
552,0.08,10.730720000000002,0.55
553,0.08,12.68176,0.65
554,0.08,14.6328,0.75
555,0.08,16.58384,0.85
556,0.125,2.286375,0.075
557,0.125,4.57275,0.15
558,0.125,7.62125,0.25
559,0.125,10.669749999999999,0.35
560,0.125,13.71825,0.45
561,0.125,16.766750000000002,0.55
562,0.125,19.81525,0.65
563,0.125,22.86375,0.75
564,0.125,25.912249999999997,0.85
565,0.175,3.200925,0.075
566,0.175,6.40185,0.15
567,0.175,10.669749999999999,0.25
568,0.175,14.937649999999998,0.35
569,0.175,19.205550000000002,0.45
570,0.175,23.47345,0.55
571,0.175,27.74135,0.65
572,0.175,32.009249999999994,0.75
573,0.175,36.27715,0.85
574,0.225,4.115475,0.075
575,0.225,8.23095,0.15
576,0.225,13.71825,0.25
577,0.225,19.20555,0.35
578,0.225,24.69285,0.45
579,0.225,30.18015,0.55
580,0.225,35.667449999999995,0.65
581,0.225,41.15475,0.75
582,0.225,46.64205,0.85
583,0.275,5.030024999999999,0.075
584,0.275,10.060049999999999,0.15
585,0.275,16.766750000000002,0.25
586,0.275,23.47345,0.35
587,0.275,30.180150000000005,0.45
588,0.275,36.88685,0.55
589,0.275,43.59355000000001,0.65
590,0.275,50.300250000000005,0.75
591,0.35,6.40185,0.075
592,0.35,12.8037,0.15
593,0.35,21.339499999999997,0.25
594,0.35,29.875299999999996,0.35
595,0.35,38.411100000000005,0.45
596,0.35,46.9469,0.55
597,0.35,55.4827,0.65
598,0.35,64.01849999999999,0.75
599,0.45,8.23095,0.075
600,0.45,16.4619,0.15
601,0.45,27.4365,0.25
602,0.45,38.4111,0.35
603,0.45,49.3857,0.45
604,0.45,60.3603,0.55
605,0.45,71.33489999999999,0.65
606,0.45,82.3095,0.75
607,0.55,10.060049999999999,0.075
608,0.55,20.120099999999997,0.15
609,0.55,33.533500000000004,0.25
610,0.55,46.9469,0.35
611,0.55,60.36030000000001,0.45
612,0.55,73.7737,0.55
613,0.55,87.18710000000002,0.65
614,0.65,11.889149999999999,0.075
615,0.65,23.778299999999998,0.15
616,0.65,39.6305,0.25
617,0.65,55.4827,0.35
618,0.65,71.3349,0.45
619,0.65,87.18710000000002,0.55
620,0.65,103.03930000000001,0.65
621,0.75,13.71825,0.075
622,0.75,27.4365,0.15
623,0.75,45.7275,0.25
624,0.75,64.0185,0.35
625,0.75,82.3095,0.45
626,0.75,100.60050000000001,0.55
627,0.75,118.89150000000001,0.65
628,0.015,0.316575,0.075
629,0.015,0.63315,0.15
630,0.015,1.05525,0.25
631,0.015,1.4773499999999997,0.35
632,0.015,1.8994499999999999,0.45
633,0.015,2.3215500000000002,0.55
634,0.015,2.7436499999999997,0.65
635,0.015,3.1657499999999996,0.75
636,0.015,3.58785,0.85
637,0.045,0.9497249999999999,0.075
638,0.045,1.8994499999999999,0.15
639,0.045,3.1657499999999996,0.25
640,0.045,4.432049999999999,0.35
641,0.045,5.6983500000000005,0.45
642,0.045,6.96465,0.55
643,0.045,8.23095,0.65
644,0.045,9.49725,0.75
645,0.045,10.763549999999999,0.85
646,0.08,1.6884,0.075
647,0.08,3.3768,0.15
648,0.08,5.628,0.25
649,0.08,7.879199999999999,0.35
650,0.08,10.1304,0.45
651,0.08,12.3816,0.55
652,0.08,14.6328,0.65
653,0.08,16.884,0.75
654,0.08,19.135199999999998,0.85
655,0.125,2.638125,0.075
656,0.125,5.27625,0.15
657,0.125,8.79375,0.25
658,0.125,12.31125,0.35
659,0.125,15.82875,0.45
660,0.125,19.34625,0.55
661,0.125,22.86375,0.65
662,0.125,26.38125,0.75
663,0.125,29.898749999999996,0.85
664,0.175,3.6933749999999996,0.075
665,0.175,7.386749999999999,0.15
666,0.175,12.31125,0.25
667,0.175,17.235749999999996,0.35
668,0.175,22.16025,0.45
669,0.175,27.08475,0.55
670,0.175,32.00925,0.65
671,0.175,36.933749999999996,0.75
672,0.175,41.85825,0.85
673,0.225,4.748625,0.075
674,0.225,9.49725,0.15
675,0.225,15.82875,0.25
676,0.225,22.160249999999998,0.35
677,0.225,28.49175,0.45
678,0.225,34.82325,0.55
679,0.225,41.15474999999999,0.65
680,0.225,47.48625,0.75
681,0.225,53.81775,0.85
682,0.275,5.803875,0.075
683,0.275,11.60775,0.15
684,0.275,19.34625,0.25
685,0.275,27.08475,0.35
686,0.275,34.82325,0.45
687,0.275,42.56175,0.55
688,0.275,50.300250000000005,0.65
689,0.275,58.03875,0.75
690,0.275,65.77725,0.85
691,0.35,7.386749999999999,0.075
692,0.35,14.773499999999999,0.15
693,0.35,24.6225,0.25
694,0.35,34.47149999999999,0.35
695,0.35,44.3205,0.45
696,0.35,54.1695,0.55
697,0.35,64.0185,0.65
698,0.35,73.86749999999999,0.75
699,0.35,83.7165,0.85
700,0.45,9.49725,0.075
701,0.45,18.9945,0.15
702,0.45,31.6575,0.25
703,0.45,44.320499999999996,0.35
704,0.45,56.9835,0.45
705,0.45,69.6465,0.55
706,0.45,82.30949999999999,0.65
707,0.45,94.9725,0.75
708,0.45,107.6355,0.85
709,0.55,11.60775,0.075
710,0.55,23.2155,0.15
711,0.55,38.6925,0.25
712,0.55,54.1695,0.35
713,0.55,69.6465,0.45
714,0.55,85.1235,0.55
715,0.55,100.60050000000001,0.65
716,0.65,13.71825,0.075
717,0.65,27.4365,0.15
718,0.65,45.7275,0.25
719,0.65,64.0185,0.35
720,0.65,82.30950000000001,0.45
721,0.65,100.60050000000001,0.55
722,0.65,118.89150000000001,0.65
723,0.75,15.82875,0.075
724,0.75,31.6575,0.15
725,0.75,52.7625,0.25
726,0.75,73.8675,0.35
727,0.75,94.9725,0.45
728,0.75,116.0775,0.55
729,0.75,137.1825,0.65
730,0.015,0.358785,0.075
731,0.015,0.71757,0.15
732,0.015,1.1959499999999998,0.25
733,0.015,1.6743299999999997,0.35
734,0.015,2.15271,0.45
735,0.015,2.6310900000000004,0.55
736,0.015,3.1094699999999995,0.65
737,0.015,3.58785,0.75
738,0.015,4.06623,0.85
739,0.045,1.076355,0.075
740,0.045,2.15271,0.15
741,0.045,3.58785,0.25
742,0.045,5.022989999999999,0.35
743,0.045,6.458130000000001,0.45
744,0.045,7.89327,0.55
745,0.045,9.32841,0.65
746,0.045,10.763549999999999,0.75
747,0.045,12.198689999999997,0.85
748,0.08,1.9135199999999997,0.075
749,0.08,3.8270399999999993,0.15
750,0.08,6.378399999999999,0.25
751,0.08,8.929759999999998,0.35
752,0.08,11.48112,0.45
753,0.08,14.032480000000001,0.55
754,0.08,16.58384,0.65
755,0.08,19.135199999999998,0.75
756,0.08,21.686559999999997,0.85
757,0.125,2.9898749999999996,0.075
758,0.125,5.979749999999999,0.15
759,0.125,9.966249999999999,0.25
760,0.125,13.95275,0.35
761,0.125,17.939249999999998,0.45
762,0.125,21.92575,0.55
763,0.125,25.91225,0.65
764,0.125,29.89875,0.75
765,0.125,33.88525,0.85
766,0.175,4.1858249999999995,0.075
767,0.175,8.371649999999999,0.15
768,0.175,13.95275,0.25
769,0.175,19.533849999999997,0.35
770,0.175,25.11495,0.45
771,0.175,30.69605,0.55
772,0.175,36.27715,0.65
773,0.175,41.85825,0.75
774,0.175,47.43935,0.85
775,0.225,5.381774999999999,0.075
776,0.225,10.763549999999999,0.15
777,0.225,17.939249999999998,0.25
778,0.225,25.114949999999997,0.35
779,0.225,32.29065,0.45
780,0.225,39.46635,0.55
781,0.225,46.64205,0.65
782,0.225,53.81775,0.75
783,0.225,60.993449999999996,0.85
784,0.275,6.577725,0.075
785,0.275,13.15545,0.15
786,0.275,21.92575,0.25
787,0.275,30.69605,0.35
788,0.275,39.466350000000006,0.45
789,0.275,48.236650000000004,0.55
790,0.275,57.00695000000001,0.65
791,0.275,65.77725000000001,0.75
792,0.275,74.54755,0.85
793,0.35,8.371649999999999,0.075
794,0.35,16.743299999999998,0.15
795,0.35,27.9055,0.25
796,0.35,39.067699999999995,0.35
797,0.35,50.2299,0.45
798,0.35,61.3921,0.55
799,0.35,72.5543,0.65
800,0.35,83.7165,0.75
801,0.35,94.8787,0.85
802,0.45,10.763549999999999,0.075
803,0.45,21.527099999999997,0.15
804,0.45,35.878499999999995,0.25
805,0.45,50.229899999999994,0.35
806,0.45,64.5813,0.45
807,0.45,78.9327,0.55
808,0.45,93.2841,0.65
809,0.45,107.6355,0.75
810,0.45,121.98689999999999,0.85
811,0.55,13.15545,0.075
812,0.55,26.3109,0.15
813,0.55,43.8515,0.25
814,0.55,61.3921,0.35
815,0.55,78.93270000000001,0.45
816,0.55,96.47330000000001,0.55
817,0.55,114.01390000000002,0.65
818,0.65,15.54735,0.075
819,0.65,31.0947,0.15
820,0.65,51.8245,0.25
821,0.65,72.5543,0.35
822,0.65,93.28410000000001,0.45
823,0.65,114.01390000000002,0.55
824,0.65,134.74370000000002,0.65
825,0.75,17.939249999999998,0.075
826,0.75,35.878499999999995,0.15
827,0.75,59.7975,0.25
828,0.75,83.7165,0.35
829,0.75,107.6355,0.45
830,0.75,131.55450000000002,0.55
831,0.75,155.4735,0.65
832,0.015,0.400995,0.075
833,0.015,0.80199,0.15
834,0.015,1.33665,0.25
835,0.015,1.8713099999999996,0.35
836,0.015,2.40597,0.45
837,0.015,2.94063,0.55
838,0.015,3.4752899999999998,0.65
839,0.015,4.00995,0.75
840,0.015,4.54461,0.85
841,0.015,4.999071000000001,0.935
842,0.045,1.202985,0.075
843,0.045,2.40597,0.15
844,0.045,4.00995,0.25
845,0.045,5.613929999999999,0.35
846,0.045,7.217910000000001,0.45
847,0.045,8.82189,0.55
848,0.045,10.42587,0.65
849,0.045,12.02985,0.75
850,0.045,13.633829999999998,0.85
851,0.045,14.997212999999999,0.935
852,0.08,2.1386399999999997,0.075
853,0.08,4.277279999999999,0.15
854,0.08,7.1288,0.25
855,0.08,9.980319999999999,0.35
856,0.08,12.83184,0.45
857,0.08,15.68336,0.55
858,0.08,18.53488,0.65
859,0.08,21.3864,0.75
